id,Unnamed: 0,genres,backdrop_path,overview,poster_path,release_date,runtime,title,vote_average,youtube_link,actors,director
120485,15331,"['Horror', 'Thriller']",/p6i1JfDzI3zz1rV7YWvyyTKwYbg.jpg,"A VIP private party in a tropical island surrounded by rainforest. The invitation, a small video camera (flipcam) that you have to wear around your neck at all times. The cameras record randomly and you never know when they are on. Sounds like the best and sexiest party ever? It is until a group of friends disappears in the forest. After weeks their cameras are found, on them we discover what has happened, and why the authorities did not want these images to be revealed.",/s8ISwvuEszbPt2UoJDvO4PFrpdB.jpg,2011-10-11,100,Missing,3,https://www.youtube.com/watch?v=-iDTw9IcZzI,"['Charlene Chagas', 'Natalia Vidal', 'Pedro Urizzi', 'André Madrini', 'Fernanda Peviani', 'Adriana Veraldi']",['David Schurmann']
77261,12890,"['Comedy', 'Drama']",/cxO9eE1rxKSSKb70drj4RgDOOlG.jpg,An anthology of five short films exploring the impact of breast cancer on people's lives.,/kCnGAGZkpLJZ0ZENIP9yznOwDil.jpg,2011-10-10,87,Five,6,https://www.youtube.com/watch?v=J_ZBaLpNOUY,"['Patricia Clarkson', 'Rosario Dawson', 'Lyndsy Fonseca', 'Ginnifer Goodwin', 'Jeanne Tripplehorn', 'Emily Skinner', 'Carla Gallo', 'Aisha Hinds', 'Josh Holloway', 'Jennifer Morrison']","['Demi Moore', 'Jennifer Aniston', 'Patty Jenkins', 'Penelope Spheeris', 'Alicia Keys']"
76784,12826,"['Comedy', 'Drama']",/bcYq1U5mCMTZqVnHu3Rh2D6NzHF.jpg,"In All Stars 2 Old Stars, the unexpected wedding of one of the boys means they treat themselves to an ‘old-fashioned training camp’ in the form of a long weekend in Barcelona. The match between Barcelona and Real Madrid is meant to be the high point of the trip. But of course not everything goes according to plan for the Swift Boys.",/uw4gKQiU49mkEUPGWqllGASHD2m.jpg,2011-10-10,123,All Stars 2: Old Stars,6,https://www.youtube.com/watch?v=d2PinQfGYag,"['Danny de Munk', 'Daniël Boissevain', 'Peter Paul Muller', 'Thomas Acda', 'Raymi Sambo', 'Cas Jansen', 'Kasper van Kooten', 'Kees Boot', 'Frits Lambrechts', 'Isa Hoes']",['Jean van de Velde']
83660,13863,"['Documentary', 'Crime']",/lNfCPWJnFppNThDVZBcPgrsJBoS.jpg,A further investigation into the arrest of three teenagers convicted of killing three young boys in Arkansas who spent nearly 20 years in prison before being released after new DNA evidence indicated they may be innocent.,/QNpVc4FEFcgQs3cwe7XRsxt8gS.jpg,2011-10-10,121,Paradise Lost 3: Purgatory,7,https://www.youtube.com/watch?v=B43Cj-JEJdo,"['Jason Baldwin', 'Damien Wayne Echols', 'Jessie Misskelley, Jr.', 'John Mark Byers', 'Gary Gitchell', 'Terry Hobbs', 'Lorri Davis', 'Don Horgan', 'Johnny Depp']","['Joe Berlinger', 'Bruce Sinofsky']"
76360,12760,"['Documentary', 'TV Movie']",/yjljxu4lobzhz5pMvppay8Q30Xj.jpg,Viewers will get a look at Parker and Stone's thought process as they approach a new episode and the 24/7 grind they subject themselves to each time the show is in production. The documentary also includes in-depth interviews with Parker and Stone about their working partnership and reflections on highlights from their careers.,/itnA0QZio9kzgI3jy1dTwQfutCg.jpg,2011-10-09,42,6 Days to Air: The Making of South Park,7,https://www.youtube.com/watch?v=Ur7v_wJ7Nrw,"['Trey Parker', 'Matt Stone', 'Bill Hader', 'Adrien Beard', 'John Hansen', 'Jenny Yu', 'Keef Bartkus', 'Dave Koch', ""Anthony Sant'Anselmo""]",['Arthur Bradford']
82756,13767,"['Action', 'Science Fiction']",/aHLlIat9AfVTWx3v7vMLeocwySl.jpg,"When the seeds from the original Garden of Eden are carelessly released into today's toxic climate, the plant is transformed by our contaminated environment into a writhing mass of foliage that wreaks havoc over earth.",/fVZpTSZ7CiBf2vR2OB47wFylDM9.jpg,2011-10-08,90,The Terror Beneath,5,https://www.youtube.com/watch?v=vJ0L7pGbPVM,"['Adrian Pasdar', 'James Morrison', 'David Richmond-Peck', 'Stefanie von Pfetten', 'David Lewis', 'Ben Cotton']",['Paul Ziller']
104790,14821,"['Romance', 'Mystery', 'Drama']",/fOk27v6wiCIJFbUQsigezTmzGJr.jpg,"By chance, Watabe (Goro Kishitani) meets subordinate worker Nakanishi (Kyoko Fukada) at a batting center. A friendship occurs which leads to a heated love affair. Watabe then learns that Nakanishi is the prime suspect of a murder case that occurred 15 years - the murder of her father's ex-lover. The statue of limitations for that murder case is soon to expire ..",/ddTYJuBhkpbdU9I2NsTjxcBnyA8.jpg,2011-10-08,129,In the City of Dawn,5,https://www.youtube.com/watch?v=-8W4X064yYc,"['Gorô Kishitani', 'Tae Kimura', 'Ken Ishiguro', 'Masaya Kikawada', 'Hisako Manda', 'Masatoshi Nakamura', 'Ken Tanaka', 'Kyoko Fukada', 'Shûko']",['Setsurô Wakamatsu']
94354,14636,"['Comedy', 'Romance']",/1DB8bhkkJK3G3zVKMxFUwOzeu14.jpg,"Sexy couple Zack and Benji decide to have an “open” weekend to partake in the smorgasbord of available men on their vacation to a gay getaway in Palm Springs. When Zack runs into his ex-boyfriend Casey at the resort, they both do their best to look like they are having a good time. How could they not, when they are surrounded by cute, frisky guys with six-packs and very little clothing?",/t2wRS8XNU4fPfBfg5qQjZauK8FI.jpg,2011-10-08,82,Eating Out: The Open Weekend,6,https://www.youtube.com/watch?v=mXMRpVkOt-4,"['Chris Salvatore', 'Daniel Skelton', 'Aaron Milo', 'Lilach Mendelovich', 'Harmony Santana', 'Mink Stole', 'Joel Rush', 'Michael Vara', 'Alvaro Orlando', 'Nicol Paone']",['Q. Allan Brocka']
102292,14723,['Drama'],/pnXp4s9RzsAIC851azxfrLf1H8Z.jpg,"Tai is 17 years old. Naim is 20. She's Israeli. He's Palestinian. She lives in Jerusalem. He lives in Gaza. They were born in a land of scorched earth, where fathers bury their children. They must endure an explosive situation that is not of their choosing at an age where young people are falling in love and taking their place in adult life. A bottle thrown in the sea and a correspondence by email nurture the slender hope that their relationship might give them the strength to confront this harsh reality to grapple with it, and thereby ever so slightly change it. Only 60 miles separate them but how many bombings, check-points, sleepless nights and bloodstained days stand between them?",/9W12xfX5rHUhF8kvr1kciDOyjA3.jpg,2011-10-08,100,A Bottle in the Gaza Sea,6,https://www.youtube.com/watch?v=yPbja6AXj44,"['Hiam Abbass', 'Abraham Belaga', 'Agathe Bonitzer', 'Reef Cohen', 'François Loriquet', 'Loai Nofi', 'Mahmoud Shalaby']",['Thierry Binisti']
139588,16295,['Drama'],/uhv9ktRUEVL0V6LsPGcCrJx90BP.jpg,"Steve, an American physician, arrives at Pohang airport with his 13-year-old daughter Barbie. Mangtak welcomes and takes them in his old car to his brother Mangwoo’s house. In Mangwoo’s house, Steve watches Soonyoung, a 13-year-old girl, Soonyoung is the practical supporter of the family as she takes care of Soonja, her younger sister and Mangwoo, her mentally disabled father. Steve has come to Pohang to adopt Soonyoung into his family. Soonyoung can’t accept the fact that a stranger is now going to be her father. All this is Mangtak’s scheme to make a huge sum of money by sending Soonyoung to the U.S.",/qoFs8y8B7ysgCEu8SMjdF0UHoZi.jpg,2011-10-07,97,Barbie,7,https://www.youtube.com/watch?v=XdYo4ihJ3QY,"['Lee Chun-hee', 'Kim Sae-ron', 'Kim Ah-ron', 'Cat Tebo']",['Lee Sang-woo']
100270,14652,"['Comedy', 'Horror']",/mnh26ITDXKfkAz005pNp5mgLVLo.jpg,"After 15 years, Tomas, a not very succesfull writer, comes back to the village in Galicia where his family comes from, Arga, apparently to get an award. But he doesn't know the real reason why he is there, to end with an old curse that is been haunting the village for the last hundred years.",/cxafAf42mWyYzTyPDenDNA22yOz.jpg,2011-10-07,104,Game of Werewolves,6,https://www.youtube.com/watch?v=GYVy28qTVD0,"['Carlos Areces', 'Luis Zahera', 'Mabel Rivera', 'Gorka Otxoa', 'Secun de la Rosa', 'Manuel Manquiña', 'Coté Soler', 'Marcos Ruiz', 'Xulio Lago', 'Dorotea Bárcena']",['Juan Martínez Moreno']
79842,13286,"['Animation', 'Comedy', 'Family', 'Adventure']",/6oyjS64EQmpYqK5AjxJCrAUn8cQ.jpg,"Pup, a bamboo shark, discovers egg sacs while playing around the ocean with his friends. When he sees human poachers stealing the eggs from his reef, Pup makes it his mission to save his family. As he leaves the sea and enters the beautiful, yet dangerous, world of humans he'll prove he isn't too small to save his family.",/jwHk1rQ334cnpRMCdJZ9EXI3zBg.jpg,2011-10-07,93,SeaFood,4,https://www.youtube.com/watch?v=RtS67OMZq2g,"['Steven Bone', 'Colin Chong', 'Chi-Ren Choong', 'Jason Cottom', 'Kennie Dowle', 'Diong Chae Lian', 'Maxwell Vreeland Andrew', 'Tikriti Shabudin', 'Adila Shakir', 'Jay Sheldon']",['Aun Hoe Goh']
80122,13338,['Adventure'],/dtURiCdKp9xDiFauQlRpMxieyD4.jpg,"The story of ""Captain Thunder and the Holy Grail"" is set during the Third Crusade in Palestine, when Captain Thunder finds in the dungeons of a fortress a dying Christian named Juan de Ribera, who entrustes him the mission to restore to Spain a cup which is the Holy Grail, stolen from an ancient order. Thunder, with his inseparable friends Crispin and Goliath, and a Viking princess named Sigfrid, will face an evil feudal lord and his black ""devils"", who are terrorizing the population of low Aragón.",/9tkFUA0NFCuiybPlWgmckmVJDkC.jpg,2011-10-07,115,Captain Thunder,4,https://www.youtube.com/watch?v=6GAPmn8subI,"['Sergio Peris-Mencheta', 'Natasha Yarovenko', 'Adrián Lamana', 'Man Martínez', 'Gary Piquer', 'Luis Fernando Alvés', 'Francisco Merino', 'Jon Bermúdez', 'Xabier Murua', 'Ramón Langa']",['Antonio Hernández']
76543,12790,"['Drama', 'Romance']",/cC4Gtc5mEMV23aPWptM3rZ19nwB.jpg,"The story of Joseph, a man plagued by violence and a rage that is driving him to self-destruction. As Joseph's life spirals into turmoil a chance of redemption appears in the form of Hannah, a Christian charity shop worker. Their relationship develops to reveal that Hannah is hiding a secret of her own with devastating results on both of their lives.",/p6PJGuO6K94YylUcAsTTn7Q4cQn.jpg,2011-10-07,93,Tyrannosaur,7,https://www.youtube.com/watch?v=nvyqXFmV-LI,"['Peter Mullan', 'Olivia Colman', 'Eddie Marsan', 'Ned Dennehy', 'Samuel Bottomley', 'Paul Popplewell', 'Sally Carman', 'Sian Breckin', 'Archie Lal', 'Jag Sanghera']",['Paddy Considine']
135110,15966,['Animation'],/viGEf13QWSngKuOzZBca9MPoD1I.jpg,"Sequel to Who?, with eight new stories. Sleeping over at a friend's house is exciting. You need to take your toothbrush. And a cuddly toy. But what if it’s too scary? And Teddy wants to play with her friends but where can they be?",/wWXbGuJcDIuxClaU8bkdkVnnDW7.jpg,2011-10-07,32,Who is Where?,7,https://www.youtube.com/watch?v=s2shkzyEGqw,['Gunnar Bohlin'],['Jessica Laurén']
86331,14269,"['Drama', 'Romance']",/q0eXltiQKRqD3qMdN3OC55O06Dy.jpg,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cécile, a character who symbolizes desire.",/nOBgorydp9U3ydSRoO2MaYZMwMT.jpg,2011-10-06,103,Desire,5,https://www.youtube.com/watch?v=dUkCaPW8xCM,"['Déborah Révy', 'Gowan Didi', 'Johnny Amaro', 'Johan Libéreau', 'Jean-François Gallotte', 'Brice Fournier', 'Christelle Benoit', 'Patrick Hauthier', 'Léticia Belliccini', 'Fabien Ara']",['Laurent Bouhnik']
70954,11922,"['Drama', 'Thriller', 'Adventure']",/bdgQH62I7eeTKAmVLkpct7kooyw.jpg,"Martin, a mercenary, is sent from Europe by an anonymous biotech company to the Tasmanian wilderness on a hunt for the last Tasmanian tiger.",/KgFYNh3GE36FrXjo9udZbnV1z6.jpg,2011-10-06,102,The Hunter,6,https://www.youtube.com/watch?v=KgfB9kebFNI,"['Willem Dafoe', ""Frances O'Connor"", 'Sam Neill', 'Jacek Koman', 'Callan Mulvey', 'Dan Wyllie', 'Sullivan Stapleton', 'Morgan Davies', 'Finn Woodlock', 'Jamie Timony']",['Daniel Nettheim']
85877,14229,"['Comedy', 'Science Fiction']",/AlW7KZl1HMD1nulwNcp9grQJoRN.jpg,"A young woman named Future is sent from the year 2046 to the year 2011 in Hong Kong. Future was sent by the United Nations in order to get pregnant, where she can then extract her genes and repopulate the earth as 99% of males have become infertile in the future due to attacks from Planet Xucker. Two assassins from Xuckler are sent after her to stop her. Future meets three University students: Felix, Dan-san and Sing. The men are obsessed with female students next door: Chin-chin, Chen-chen and Sai-sai. The students agree to help Future find a mate at the university.",/bBC1fBHyFBmc6fn4UDedtkOVSaD.jpg,2011-10-06,82,The 33D Invader,5,https://www.youtube.com/watch?v=xXsLIBLFSsA,"['Akiho Yoshizawa', 'Monna Lam', 'Wu Qing-Qing', 'Law Kar-Ying', 'Samuel Leung Cheuk-Moon', 'Chen Jun-Yan', 'Zhi Zhi', 'Taka Katou', 'Justin Cheung']",['Chin Man-Kei']
77299,12894,"['Comedy', 'Drama']",/rEDMGco6iIX8YXiz7x2ccIhgMaX.jpg,"Moscow, 1986, the heat of Perestroika. Borya is an average clumsy teenager who is miraculously admitted to the legendary Bolshoi Ballet School. The boy is convinced that he will become a ballet dancer like his father, Mikhail Baryshnikov. But is this father real or imaginary?",/eNCZsPRehmsNlzsrIyd9yjuN7vL.jpg,2011-10-06,88,My Dad Baryshnikov,6,https://www.youtube.com/watch?v=F-28RE1tTxg,"['Dmitry Vyskubenko', 'Kseniya Surkova', 'Anatoly Kot', 'Anna Mikhalkova', 'Sergey Sosnovsky', 'Lyudmila Titova', 'Vladimir Kapustin', 'Ilya Rutberg', 'Marina Politseymako', 'Maksim Vinogradov']",['Dmitry Povolotsky']
77561,12940,"['Science Fiction', 'Drama']",/oHgtp1n8eWnmzcdsVl33MfCfiCO.jpg,"In 2041, humans live side-by-side with robots and androids. A well-known cybernetic engineer, Alex Garel, returns to his hometown to create a new model of robot child.",/9GH6VRhwI5SrD178aqPCI1Xpf4P.jpg,2011-10-06,94,EVA,6,https://www.youtube.com/watch?v=RuQBO7lR3io,"['Daniel Brühl', 'Marta Etura', 'Alberto Ammann', 'Claudia Vega', 'Anne Canovas', 'Lluís Homar', 'Ona Casamiquela', 'Sara Rosa Losilla', 'Jordi Díaz', 'Bernat Saumell']",['Kike Maíllo']
74997,12540,"['Drama', 'Horror', 'Crime']",/G84ByKlDQEvimps3lU7sBzHtEW.jpg,"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",/2cMTX2BQVJDZfFlnPL5dDstmLfz.jpg,2011-10-06,91,The Human Centipede 2 (Full Sequence),4,https://www.youtube.com/watch?v=mP_gnN18pXY,"['Laurence R. Harvey', 'Ashlynn Yennie', 'Dominic Borrelli', 'Georgia Goodrick', 'Maddi Black', 'Kandace Caine', 'Lucas Hansen', 'Lee Nicholas Harris', 'Dan Burman', 'Daniel Jude Gennis']",['Tom Six']
75964,12690,"['Music', 'Documentary']",/7Ow6T73Nfw4RpeKrzOsg33Mh9cM.jpg,"Director Martin Scorsese profiles former Beatle George Harrison in this reverent portrait that mixes interviews and archival footage, featuring commentary from the likes of Paul McCartney, Eric Clapton, Ringo Starr and Yoko Ono.",/x5Y3S6HD8Mj5JmncAHy7eVpVsA0.jpg,2011-10-05,208,George Harrison: Living in the Material World,7,https://www.youtube.com/watch?v=ANUzmN2X2XM,"['George Harrison', 'Olivia Harrison', 'Dhani Harrison', 'Louise Harrison', 'Paul McCartney', 'Ringo Starr', 'John Lennon', 'George Martin', 'Eric Clapton', 'Yōko Ono']",['Martin Scorsese']
83474,13843,['Documentary'],/jPELHaHaXhIYDeWfiU3KMfVmV0S.jpg,"""Renee"" tells the story of Renee Richards' battle to enter the 1977 U.S. Open as the first transgender tennis player. Simultaneously, it follows her today as she struggles to cope with a life of contradictions and personal conflict. Through interviews with tennis legends, family, friends and experts from the transgender field, a story of perseverance, breakthrough and hardship unfolds.",/9NUEJkchcAEUpqY42jJ6wZRKr35.jpg,2011-10-04,79,Renée,5,https://www.youtube.com/watch?v=4OBPzN_ajXc,"['Renée Richards', 'Josephine Von Hipple', 'John Poster']",['Eric Drath']
74310,12440,['Documentary'],/9Zj44znIUPz7VQjQwkIoZyALbXZ.jpg,What does it mean to lead men in war? What does it mean to come home? Hell and Back Again is a cinematically revolutionary film that asks and answers these questions with a power and intimacy no previous film about the conflict in Afghanistan has been able to achieve. It is a masterpiece in the cinema of war.,/9arEagwLFOkJK4PxGLGB0P6vrZz.jpg,2011-10-04,88,Hell and Back Again,6,https://www.youtube.com/watch?v=h_twLKiGvQY,"['Ashley Harris', 'Nathan Harris']",['Danfung Dennis']
126464,15543,"['Action', 'Drama', 'Thriller']",/bje86B7UMkkxgkTCW5Zu8GhO7em.jpg,"A young man's attempt to break out of a cycle of violence. When country-girl Tia comes to stay with her cousin in the city, little does she realise that her naivety will disturb the delicate balance of cousin Davina and her group of friends. Living the good life on a career of crime, Davina's friend Tyson struggles to be a parent to his teenage sister Nyla. Getting to know Tia allows Tyson to see a way out of his violent life. But Tia's blossoming romance is a consequence that Davina had not envisaged, and Davina begins to plot a terrible revenge.",/eQ45cjRp7FZD8NBLPPbIdwliZ7n.jpg,2011-10-02,86,Victim,4,https://www.youtube.com/watch?v=8UjZDaDxCxQ,"['Natasha Sparkes', 'Frank Harper', 'Ashley Madekwe', 'Jason Maza', 'Ashley Chin', 'Anna Nightingale', 'Michael Maris', 'Letitia Wright', 'Shanika Warren-Markland', 'David Harewood']",['Alex Pillai']
76025,12698,['Drama'],/qBwWtE0T5jwXeWLDeg5d0cEpL5H.jpg,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",/aywgzSw9LK4z3DxMPZsNbzWYqQ1.jpg,2011-10-02,102,Shame,7,https://www.youtube.com/watch?v=lfsEyWzsZh4,"['Michael Fassbender', 'Carey Mulligan', 'James Badge Dale', 'Nicole Beharie', 'Lucy Walters', 'Mari-Ange Ramirez', 'Alex Manette', 'Hannah Ware', 'Elizabeth Masucci', 'Rachel Farrar']",['Steve McQueen']
90122,14486,"['Comedy', 'Drama']",/ucLFRzJHFPeVOf4qVkXgZsJQfj.jpg,"35-year-old Morris Bliss (Michael C. Hall) is clamped in the jaws of New York City inertia: he wants to travel but has no money; he needs a job but has no prospects; he still shares an apartment with his widowed father; and the premature death of his mother has left him emotionally walled up. When he finds himself wrapped up in an awkward relationship with Stephanie (Brie Larson), the 18-year-old daughter of a former classmate, Morris quickly discovers his static life unraveling and opening up in ways that are long overdue.",/jpBpUvy6sHzcACt5iJaDPAoEmdJ.jpg,2011-10-01,97,The Trouble with Bliss,5,https://www.youtube.com/watch?v=qRIAshzMJJw,"['Michael C. Hall', 'Lucy Liu', 'Sarah Shahi', 'Brie Larson', 'Chris Messina', 'Peter Fonda', 'Brad William Henke', 'Rhea Perlman', 'Glenn Kubota', 'Kate Simses']",['Michael Knowles']
76098,12700,"['Music', 'Comedy']",/eAupohLEKtGnZ6FoE6SU2AO9pwp.jpg,"""Weird Al” Yankovic Live! — The Alpocalypse Tour is the concert event to end all concert events…and the perfect way to kill some time while waiting for the end of the world. It features all of the multi-GRAMMY® Award-winning artist’s greatest hits, including “Perform This Way,” “White &amp; Nerdy,” “Amish Paradise,” and “Fat.” So lock the airtight door on your fallout shelter, sit back, relax and enjoy the Alpocalypse with Weird Al.",/smMPPXMhLd2KlzG39w4uJwobbpF.jpg,2011-10-01,86,'Weird Al' Yankovic - Live! The Alpocalypse Tour,6,https://www.youtube.com/watch?v=AnAMzgICULo,"[""'Weird Al' Yankovic""]",['Wayne Isham']
